user_id,household_size,space_type,space_purpose,space_sqm,space_size_cat,style_pref,cooking_freq,laundry_pattern,media_pref,pet,budget_range,payment_pref,recommended_fridge_l,recommended_washer_kg,recommended_tv_inch,recommended_vacuum,recommended_oven,purchased_items
user_0899,5인 이상,아파트,드레스룸,56,중간,인더스트리얼,자주,주 2~3회,,무,100만원대,일시불,500,8,,스틱,컨벡션 오븐,"세탁기,청소기,공기청정기"
user_0900,2인,아파트,기타,35,중간,인더스트리얼,가끔,주 1회,영화/OTT 중심,무,200~300만원,렌탈,300,8,55.0,무선청소기,전기오븐,"냉장고,세탁기,TV,청소기,조리기기,공기청정기"
user_0901,2인,아파트,기타,27,작음,클래식,가끔,주 2~3회,영화/OTT 중심,무,100만원대,아직 잘 모름,300,8,50.0,스틱,전자레인지+인덕션,"세탁기,TV,청소기,조리기기,식기세척기"
user_0902,3~4인,주택,기타,90,큼,클래식,거의 안 함,주 1회,일반 TV 시청,유,200~300만원,일시불,350,6,43.0,로봇+스틱,전자레인지,"냉장고,세탁기,TV,청소기,식기세척기"
user_0903,2인,주택,드레스룸,115,큼,내추럴,가끔,주 2~3회,,무,500만원 이상,일시불,200,8,,스틱,전자레인지+인덕션,"냉장고,세탁기,청소기"
user_0904,2인,아파트,거실,33,중간,인더스트리얼,자주,주 1회,영화/OTT 중심,유,200~300만원,아직 잘 모름,250,6,65.0,스틱(펫모드),빌트인 오븐,"세탁기,TV,조리기기,공기청정기"
user_0905,5인 이상,주택,주방,39,중간,모던,거의 안 함,주 1회,,무,500만원 이상,일시불,450,8,,로봇,전자레인지,"냉장고,세탁기,식기세척기"
user_0906,2인,아파트,전체,71,큼,모던,거의 안 함,주 1회,일반 TV 시청,무,300~500만원,일시불,250,6,50.0,스틱,전자레인지,"냉장고,TV,청소기"
user_0907,5인 이상,주택,주방,107,큼,모던,거의 안 함,주 1회,,무,200~300만원,일시불,450,7,,스틱,전자레인지,"세탁기,식기세척기"
user_0908,1인,원룸,,18,작음,인더스트리얼,자주,주 2~3회,영화/OTT 중심,무,200~300만원,일시불,200,9,55.0,스틱,전자레인지+인덕션,"냉장고,세탁기,TV,조리기기,식기세척기"
user_0909,3~4인,아파트,방,88,큼,내추럴,가끔,매일,게임 중심,무,200~300만원,아직 잘 모름,300,12,65.0,로봇,전기오븐,"냉장고,세탁기,TV,청소기,공기청정기"
user_0910,1인,아파트,방,78,큼,미니멀,자주,주 1회,영화/OTT 중심,유,200~300만원,일시불,200,7,55.0,로봇+스틱,컨벡션 오븐,"냉장고,세탁기,조리기기,공기청정기"
user_0911,3~4인,아파트,서재,84,큼,모던,거의 안 함,주 1회,영화/OTT 중심,유,300~500만원,일시불,400,6,50.0,로봇+스틱,전자레인지,"냉장고,세탁기,청소기,공기청정기,식기세척기"
user_0912,3~4인,아파트,거실,67,중간,클래식,거의 안 함,주 2~3회,일반 TV 시청,무,200~300만원,렌탈,400,10,55.0,무선청소기,전자레인지,"냉장고,세탁기,청소기,공기청정기"
user_0913,2인,원룸,,26,작음,모던,거의 안 함,주 1회,영화/OTT 중심,유,300~500만원,일시불,250,6,55.0,로봇+스틱,전자레인지,"냉장고,세탁기"
user_0914,1인,아파트,서재,62,중간,인더스트리얼,자주,주 1회,게임 중심,무,100만원대,일시불,180,6,55.0,무선청소기,빌트인 오븐,"냉장고,세탁기,TV,청소기,조리기기"
user_0915,3~4인,오피스텔,거실,32,중간,클래식,가끔,주 2~3회,영화/OTT 중심,무,200~300만원,일시불,350,8,55.0,스틱,전자레인지+인덕션,"냉장고,세탁기,조리기기"
user_0916,1인,아파트,기타,67,중간,모던,가끔,주 2~3회,영화/OTT 중심,무,200~300만원,일시불,180,10,55.0,무선청소기,전기오븐,"냉장고,청소기,조리기기,공기청정기"
user_0917,1인,아파트,서재,52,중간,내추럴,가끔,주 2~3회,영화/OTT 중심,무,500만원 이상,일시불,150,9,55.0,로봇,전기오븐,"냉장고,세탁기,TV,청소기,조리기기,공기청정기"
user_0918,2인,아파트,드레스룸,81,큼,내추럴,자주,주 2~3회,,무,100만원대,일시불,250,8,,로봇,전자레인지+인덕션,"냉장고,세탁기,조리기기,공기청정기"
user_0919,3~4인,주택,주방,66,중간,인더스트리얼,거의 안 함,주 1회,,무,300~500만원,일시불,350,8,,스틱,전자레인지,"냉장고,세탁기,건조기"
user_0920,3~4인,아파트,전체,70,큼,내추럴,거의 안 함,주 1회,영화/OTT 중심,무,300~500만원,일시불,350,8,50.0,스틱,전자레인지,"세탁기,건조기,청소기"
user_0921,1인,주택,서재,56,중간,모던,거의 안 함,주 2~3회,게임 중심,무,500만원 이상,일시불,200,9,55.0,로봇,전자레인지,"냉장고,세탁기,식기세척기"
user_0922,3~4인,아파트,방,70,큼,클래식,거의 안 함,매일,영화/OTT 중심,무,300~500만원,일시불,400,12,50.0,무선청소기,전자레인지,"냉장고,TV,공기청정기,식기세척기"
user_0923,3~4인,아파트,거실,56,중간,미니멀,가끔,주 1회,영화/OTT 중심,무,500만원 이상,일시불,400,7,65.0,무선청소기,전기오븐,"냉장고,세탁기,TV,청소기,공기청정기"
user_0924,2인,아파트,주방,70,큼,미니멀,가끔,주 2~3회,,무,300~500만원,일시불,250,8,,스틱,전자레인지+인덕션,"냉장고,세탁기,공기청정기,식기세척기"
user_0925,3~4인,오피스텔,기타,26,작음,모던,거의 안 함,주 2~3회,영화/OTT 중심,무,500만원 이상,일시불,400,9,55.0,로봇,전자레인지,"냉장고,세탁기,TV,공기청정기"
user_0926,1인,아파트,주방,58,중간,내추럴,거의 안 함,주 1회,,무,300~500만원,혼합,200,8,,로봇,전자레인지,"냉장고,세탁기,식기세척기"
user_0927,3~4인,아파트,기타,71,큼,모던,거의 안 함,주 1회,게임 중심,무,300~500만원,일시불,300,6,65.0,무선청소기,전자레인지,"냉장고,세탁기,건조기,TV,공기청정기,식기세척기"
user_0928,3~4인,아파트,거실,58,중간,클래식,거의 안 함,주 1회,게임 중심,유,100만원대,일시불,350,6,55.0,로봇+스틱,전자레인지,"냉장고,공기청정기"
user_0929,1인,아파트,기타,89,큼,모던,거의 안 함,주 2~3회,영화/OTT 중심,유,200~300만원,일시불,180,8,65.0,로봇+스틱,전자레인지,"냉장고,청소기,공기청정기"
user_0930,3~4인,아파트,기타,88,큼,클래식,자주,매일,영화/OTT 중심,무,100만원대,일시불,300,12,65.0,스틱,컨벡션 오븐,"세탁기,청소기,식기세척기"
user_0931,2인,아파트,주방,47,중간,내추럴,거의 안 함,매일,,무,300~500만원,일시불,200,10,,스틱,전자레인지,"냉장고,세탁기,식기세척기"
user_0932,3~4인,오피스텔,기타,42,중간,인더스트리얼,가끔,주 2~3회,게임 중심,무,300~500만원,아직 잘 모름,350,9,65.0,스틱,전기오븐,"냉장고,세탁기,TV,청소기,공기청정기"
user_0933,1인,오피스텔,주방,23,작음,미니멀,가끔,주 1회,,무,100만원대,렌탈,150,6,,스틱,전자레인지+인덕션,"냉장고,세탁기,조리기기,공기청정기"
user_0934,1인,아파트,기타,75,큼,미니멀,가끔,주 2~3회,일반 TV 시청,유,300~500만원,일시불,150,9,50.0,스틱(펫모드),전기오븐,"냉장고,세탁기,청소기,조리기기,공기청정기,식기세척기"
user_0935,1인,아파트,전체,78,큼,미니멀,가끔,주 2~3회,영화/OTT 중심,무,300~500만원,렌탈,150,8,50.0,로봇,전기오븐,"냉장고,세탁기,공기청정기"
user_0936,2인,아파트,드레스룸,101,큼,미니멀,자주,주 2~3회,,무,300~500만원,렌탈,250,9,,무선청소기,빌트인 오븐,"냉장고,청소기,공기청정기"
user_0937,5인 이상,아파트,서재,56,중간,클래식,거의 안 함,주 2~3회,일반 TV 시청,무,500만원 이상,일시불,450,8,43.0,스틱,전자레인지,"냉장고,TV,공기청정기,식기세척기"
user_0938,1인,원룸,,16,작음,미니멀,가끔,주 1회,영화/OTT 중심,무,200~300만원,렌탈,150,6,55.0,무선청소기,전자레인지+인덕션,"냉장고,세탁기,청소기"
user_0939,1인,아파트,전체,70,큼,모던,거의 안 함,주 2~3회,일반 TV 시청,무,200~300만원,일시불,150,9,50.0,스틱,전자레인지,"냉장고,청소기"
user_0940,5인 이상,아파트,거실,34,중간,인더스트리얼,거의 안 함,주 1회,영화/OTT 중심,유,100만원대,일시불,500,8,55.0,스틱(펫모드),전자레인지,"세탁기,TV,공기청정기,식기세척기"
user_0941,2인,오피스텔,주방,37,중간,클래식,거의 안 함,주 2~3회,,무,200~300만원,혼합,250,8,,무선청소기,전자레인지,"냉장고,세탁기,공기청정기"
user_0942,3~4인,아파트,드레스룸,87,큼,인더스트리얼,자주,주 1회,,유,100만원대,혼합,350,8,,로봇+스틱,전자레인지+인덕션,"냉장고,세탁기,청소기,공기청정기"
user_0943,2인,주택,주방,63,중간,클래식,거의 안 함,주 2~3회,,유,500만원 이상,일시불,250,8,,로봇+스틱,전자레인지,"냉장고,세탁기,청소기"
user_0944,3~4인,아파트,거실,45,중간,미니멀,가끔,주 1회,영화/OTT 중심,무,100만원대,일시불,300,6,55.0,로봇,전기오븐,"냉장고,세탁기,TV,청소기,조리기기,공기청정기"
user_0945,2인,주택,서재,143,큼,내추럴,거의 안 함,매일,일반 TV 시청,무,100만원대,일시불,250,10,43.0,스틱,전자레인지,"냉장고,세탁기,청소기"
user_0946,2인,주택,방,109,큼,클래식,거의 안 함,주 2~3회,영화/OTT 중심,유,200~300만원,렌탈,200,8,50.0,로봇+스틱,전자레인지,"냉장고,세탁기"
user_0947,1인,아파트,방,94,큼,클래식,거의 안 함,주 1회,일반 TV 시청,유,100만원대,일시불,180,7,55.0,스틱(펫모드),전자레인지,"냉장고,TV,청소기,공기청정기"
user_0948,2인,아파트,전체,58,중간,내추럴,가끔,주 2~3회,일반 TV 시청,무,500만원 이상,혼합,250,9,43.0,스틱,전기오븐,"세탁기,TV,조리기기"
user_0949,1인,기타,주방,24,작음,미니멀,거의 안 함,주 2~3회,,무,100만원대,일시불,200,8,,무선청소기,전자레인지,"냉장고,세탁기"
user_0950,3~4인,원룸,,19,작음,클래식,가끔,주 2~3회,영화/OTT 중심,무,500만원 이상,혼합,400,9,65.0,로봇,전기오븐,"냉장고,세탁기,건조기,청소기,조리기기"
user_0951,2인,원룸,,21,작음,내추럴,거의 안 함,주 1회,일반 TV 시청,무,200~300만원,일시불,300,8,55.0,로봇,전자레인지,"냉장고,청소기"
user_0952,2인,아파트,주방,71,큼,클래식,가끔,주 1회,,유,100만원대,렌탈,300,6,,스틱(펫모드),전자레인지+인덕션,"냉장고,세탁기,청소기,공기청정기"
user_0953,3~4인,오피스텔,드레스룸,27,작음,모던,가끔,주 2~3회,,무,300~500만원,렌탈,300,9,,로봇,전기오븐,"냉장고,세탁기,청소기,조리기기,공기청정기"
user_0954,2인,원룸,,20,작음,모던,자주,주 2~3회,일반 TV 시청,유,200~300만원,혼합,250,8,50.0,로봇+스틱,전자레인지+인덕션,"냉장고,세탁기,TV,청소기,조리기기"
user_0955,3~4인,아파트,주방,56,중간,모던,가끔,주 1회,,무,500만원 이상,일시불,400,6,,스틱,전기오븐,"냉장고,세탁기,식기세척기"
user_0956,3~4인,기타,주방,52,중간,인더스트리얼,자주,주 1회,,무,200~300만원,일시불,300,6,,로봇,전자레인지+인덕션,"냉장고,세탁기,청소기,조리기기"
user_0957,5인 이상,주택,기타,105,큼,내추럴,자주,주 1회,일반 TV 시청,무,100만원대,일시불,450,7,43.0,무선청소기,빌트인 오븐,"냉장고,세탁기,TV,청소기,조리기기"
user_0958,2인,원룸,,21,작음,내추럴,거의 안 함,주 1회,일반 TV 시청,무,500만원 이상,렌탈,200,6,43.0,스틱,전자레인지,"냉장고,세탁기,TV"
user_0959,1인,아파트,주방,50,중간,클래식,가끔,주 1회,,무,500만원 이상,일시불,180,6,,스틱,전기오븐,"냉장고,세탁기,청소기,조리기기,공기청정기"
user_0960,2인,원룸,,26,작음,내추럴,자주,주 2~3회,영화/OTT 중심,무,200~300만원,일시불,250,9,65.0,스틱,전자레인지+인덕션,"세탁기,청소기,조리기기"
user_0961,5인 이상,원룸,,20,작음,미니멀,거의 안 함,주 1회,일반 TV 시청,무,200~300만원,아직 잘 모름,400,6,50.0,스틱,전자레인지,"세탁기,TV,청소기"
user_0962,2인,아파트,서재,36,중간,미니멀,자주,주 2~3회,영화/OTT 중심,무,300~500만원,일시불,250,9,55.0,스틱,컨벡션 오븐,"냉장고,세탁기,조리기기"
user_0963,5인 이상,원룸,,13,작음,내추럴,거의 안 함,주 1회,영화/OTT 중심,무,300~500만원,렌탈,450,6,55.0,로봇,전자레인지,"냉장고,세탁기,건조기,TV,청소기"
user_0964,1인,아파트,거실,106,큼,모던,자주,주 2~3회,일반 TV 시청,무,200~300만원,아직 잘 모름,180,8,43.0,스틱,빌트인 오븐,"냉장고,세탁기,청소기,조리기기"
user_0965,2인,아파트,전체,87,큼,모던,자주,주 2~3회,일반 TV 시청,무,300~500만원,렌탈,200,8,50.0,스틱,빌트인 오븐,"냉장고,세탁기,TV,청소기,조리기기"
user_0966,1인,원룸,,19,작음,모던,거의 안 함,주 1회,게임 중심,유,500만원 이상,일시불,180,6,65.0,스틱(펫모드),전자레인지,"냉장고,세탁기,TV"
user_0967,1인,아파트,기타,52,중간,클래식,가끔,주 2~3회,영화/OTT 중심,무,500만원 이상,일시불,180,8,50.0,로봇,전자레인지+인덕션,"냉장고,세탁기,TV,공기청정기"
user_0968,3~4인,주택,기타,53,중간,내추럴,거의 안 함,주 2~3회,영화/OTT 중심,무,200~300만원,일시불,400,8,50.0,스틱,전자레인지,"냉장고,청소기"
user_0969,3~4인,원룸,,20,작음,내추럴,가끔,주 1회,일반 TV 시청,유,200~300만원,아직 잘 모름,350,6,43.0,스틱(펫모드),전자레인지+인덕션,"세탁기,청소기,조리기기,식기세척기"
user_0970,2인,아파트,주방,102,큼,미니멀,가끔,주 1회,,유,200~300만원,렌탈,250,6,,스틱(펫모드),전자레인지+인덕션,"냉장고,세탁기,공기청정기"
user_0971,3~4인,아파트,서재,76,큼,미니멀,자주,주 2~3회,영화/OTT 중심,무,100만원대,혼합,300,8,55.0,무선청소기,빌트인 오븐,"냉장고,세탁기,TV,조리기기"
user_0972,3~4인,아파트,기타,51,중간,클래식,자주,주 2~3회,영화/OTT 중심,무,100만원대,아직 잘 모름,300,9,55.0,스틱,빌트인 오븐,"냉장고,세탁기,TV,청소기,조리기기,공기청정기"
user_0973,3~4인,아파트,드레스룸,30,중간,모던,가끔,주 1회,,무,200~300만원,일시불,400,8,,스틱,전자레인지+인덕션,"세탁기,청소기,조리기기,공기청정기,식기세척기"
user_0974,2인,아파트,방,61,중간,미니멀,가끔,주 1회,일반 TV 시청,유,100만원대,일시불,250,6,55.0,스틱(펫모드),전자레인지+인덕션,"냉장고,청소기,공기청정기"
user_0975,1인,주택,기타,39,중간,내추럴,자주,주 1회,일반 TV 시청,무,500만원 이상,아직 잘 모름,200,7,50.0,스틱,전자레인지+인덕션,"냉장고,세탁기,TV,청소기,조리기기"
user_0976,1인,아파트,전체,49,중간,클래식,자주,주 2~3회,영화/OTT 중심,무,100만원대,일시불,150,10,55.0,로봇,전자레인지+인덕션,"냉장고,세탁기,TV,청소기"
user_0977,2인,아파트,서재,63,중간,내추럴,자주,주 2~3회,영화/OTT 중심,유,200~300만원,아직 잘 모름,300,10,65.0,스틱(펫모드),컨벡션 오븐,"냉장고,세탁기,TV,청소기,공기청정기,식기세척기"
user_0978,3~4인,주택,방,128,큼,내추럴,가끔,주 1회,영화/OTT 중심,무,200~300만원,일시불,350,6,65.0,스틱,전기오븐,"냉장고,TV,청소기,조리기기"
user_0979,1인,아파트,주방,67,중간,모던,자주,주 2~3회,,무,200~300만원,일시불,150,9,,스틱,컨벡션 오븐,"세탁기,청소기,조리기기"
user_0980,2인,아파트,드레스룸,50,중간,미니멀,자주,주 2~3회,,무,100만원대,일시불,250,10,,스틱,전자레인지+인덕션,"냉장고,세탁기,청소기"
user_0981,2인,주택,기타,147,큼,미니멀,가끔,주 2~3회,영화/OTT 중심,무,100만원대,일시불,200,9,55.0,로봇,전자레인지+인덕션,"세탁기,TV,식기세척기"
user_0982,5인 이상,오피스텔,기타,26,작음,모던,가끔,주 2~3회,영화/OTT 중심,무,200~300만원,렌탈,450,9,65.0,스틱,전자레인지+인덕션,"냉장고,세탁기,TV,청소기,조리기기,공기청정기"
user_0983,1인,아파트,방,48,중간,모던,가끔,주 1회,영화/OTT 중심,무,300~500만원,혼합,180,6,65.0,로봇,전자레인지+인덕션,"냉장고,세탁기,TV,청소기,조리기기"
user_0984,3~4인,아파트,드레스룸,100,큼,모던,자주,주 2~3회,,무,200~300만원,일시불,350,9,,스틱,컨벡션 오븐,"세탁기,청소기,조리기기,식기세척기"
user_0985,3~4인,아파트,드레스룸,40,중간,모던,가끔,주 1회,,유,100만원대,렌탈,400,6,,스틱(펫모드),전자레인지+인덕션,"냉장고,세탁기,공기청정기"
user_0986,1인,아파트,기타,68,중간,모던,자주,주 1회,일반 TV 시청,무,300~500만원,일시불,180,7,50.0,로봇,빌트인 오븐,"냉장고,세탁기,청소기,공기청정기"
user_0987,1인,오피스텔,서재,30,중간,모던,가끔,주 1회,게임 중심,무,200~300만원,일시불,200,7,75.0,스틱,전기오븐,"냉장고,세탁기,TV,조리기기,공기청정기,식기세척기"
